Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Skogskovall;Melampyrum sylvaticum;4;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Smultron;Fragaria vesca;3;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Svartkämpar;Plantago lanceolata;1;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Teveronika;Veronica chamaedrys;2;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Trampgröe;Poa supina;9;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Åkervädd;Knautia arvensis;1;120;80;55;90;4,1 (m);1,5;2;4,3 (m);3 (m);1,8 (m);2 (m);3,1;3,8;2,8;3 (m);2,7;1,3 (m);5 (m);2,8;3,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Bockrot;Pimpinella saxifraga;1;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Fyrkantig johannesört;Hypericum maculatum;16;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Gökärt;Lathyrus linifolius;6;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Humleblomster;Geum rivale;2;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Hundäxing;Dactylis glomerata;4;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Kråkvicker;Vicia cracca;7;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Käringtand;Lotus corniculatus;14;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Rödsvingel;Festuca rubra;7;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Röllika;Achillea millefolium;3;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Skogskovall;Melampyrum sylvaticum;16;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Smultron;Fragaria vesca;1;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Svartkämpar;Plantago lanceolata;3;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Teveronika;Veronica chamaedrys;9;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Vildmorot;Daucus carota subsp. carota;3;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Vitklöver;Trifolium repens;1;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Vårbrodd;Anthoxanthum odoratum agg.;2;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Ängssvingel;Schedonorus pratensis;11;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;Ängsvädd;Succisa pratensis;8;15;7,5;7,5;10;3,3 (m);4,8 (m);3,3 (m);2,8 (m);2,8;3,4 (m);3,7 (m);2;2,3;3,7 (m);3,4 (m);2,4 (m);2,8 (m);1,6;1,8;2,3
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Alsikeklöver;Trifolium hybridum;1;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Gråbinka;Erigeron acris;3;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Gökblomster;Lychnis flos-cuculi;3;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Knapptåg;Juncus conglomeratus;3;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Käringtand;Lotus corniculatus;2;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Lupin;Lupinus polyphyllus;15;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Maskros;Taraxacum;2;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Prästkrage;Leucanthemum vulgare;2;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Rödklöver;Trifolium pratense;8;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Rödsvingel;Festuca rubra;7;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Röllika;Achillea millefolium;5;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Rörflen;Phalaris arundinacea;1;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Timotej;Phleum pratense;3;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Vanligsmörblomma;Ranunculus acris subsp. acris;3;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Veketåg;Juncus effusus;4;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Vårbrodd;Anthoxanthum odoratum agg.;1;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Åkertistel;Cirsium arvense;4;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Ängsgröe;Poa pratensis;13;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Ängssyra;Rumex acetosa;2;40;80;35;70;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4 (m);2,4 (m);2,9 (m);2,8 (m);1,7;1,8;2,5;0,7
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Bergsyra;Rumex acetosella;5;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Brunört;Prunella vulgaris;6;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Fyrkantig johannesört;Hypericum maculatum;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Groblad;Plantago major;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Gullkrage;Glebionis segetum;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Gökblomster;Lychnis flos-cuculi;6;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Hårdsvingel;Festuca brevipila;5;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Hönsarv;Cerastium fontanum;5;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Klibbal;Alnus glutinosa;7;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Krypven;Agrostis stolonifera;12;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Prästkrage;Leucanthemum vulgare;12;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Röllika;Achillea millefolium;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Stormåra;Gallium mollugo;2;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;4;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Vitklöver;Trifolium repens;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Ängsfryle;Luzula multiflora;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Ängssyra;Rumex acetosa;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Ängsviol;Viola canina;7;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;Ängsvädd;Succisa pratensis;1;5;15;5;15;0;0;0;0;0,5;1 (m);0,5 (m);0,1;0,2;0;0,5 (m);0,1;1,3 (m);0,2;0;0
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Fårsvingel;Festuca ovina;8;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Gåsört;Argentina anserina;3;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Hundäxing;Dactylis glomerata;2;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Lupin;Lupinus polyphyllus;16;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Maskros;Taraxacum;3;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Röllika;Achillea millefolium;3;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Skogsviol;Viola riviniana;1;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Vårbrodd;Anthoxanthum odoratum agg.;2;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Ängsgröe;Poa pratensis;6;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Ängskavle;Alopecurus pratensis;2;60;55;80;60;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Alsikeklöver;Trifolium hybridum;8;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Blekstarr;Carex pallescens;4;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Brunklöver;Trifolium spadiceum;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Daggkåpa;Alchemilla vulgaris;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Flockfibbla;Hieracium umbellatum;2;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Fårsvingel;Festuca ovina;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Gulvial;Lathyrus pratensis;15;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Gåsört;Argentina anserina;4;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Gökblomster;Lychnis flos-cuculi;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Käringtand;Lotus corniculatus;2;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Kärrtistel;Cirsium palustre;1;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Ljung;Calluna vulgaris;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Maskros;Taraxacum;2;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Prästkrage;Leucanthemum vulgare;12;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Rödklöver;Trifolium pratense;9;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Röllika;Achillea millefolium;7;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Skogsklöver;Trifolium medium;4;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Storblåklocka;Campanula persicifolia;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Tussilago;Tussilago farfara;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Vitklöver;Trifolium repens;4;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Vårbrodd;Anthoxanthum odoratum agg.;4;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Ängsfryle;Luzula multiflora;10;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Ängsgröe;Poa pratensis;9;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Ängsskallra;Rhinanthus minor;5;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;Ärenpris;Veronica officinalis;1;25;30;10;10;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5
