Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Lupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Veghgt.avg;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16;Litt.avg
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;1;Lupin;Yes;Skogsklöver;Trifolium medium;4;;;;;67,5;;;;;;;;;;;;;;;;;1,2
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;1;Lupin;Yes;Stormåra;Gallium mollugo;3;;;;;67,5;;;;;;;;;;;;;;;;;1,2
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;1;Lupin;Yes;Åkerfräken;Equisetum arvense;4;;;;;67,5;;;;;;;;;;;;;;;;;1,2
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Alsikeklöver;Trifolium hybridum;5;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Brunört;Prunella vulgaris;2;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Flockfibbla;Hieracium umbellatum;9;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;1;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Gråfibbla;Pilosella officinarum;2;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Hundkex;Anthriscus sylvestris;5;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;2;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Krattfibblor;Hieracium sect. Bifida;1;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Kvastfibbla;Pilosella cymosa;15;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Käringtand;Lotus corniculatus;8;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Maskros;Taraxacum;4;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Prästkrage;Leucanthemum vulgare;6;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Revsmörblomma;Ranunculus repens;5;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Röllika;Achillea millefolium;16;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Skogsfräken;Equisetum sylvaticum;6;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Skogsklöver;Trifolium medium;9;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Smultron;Fragaria vesca;4;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Stormåra;Gallium mollugo;7;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Vårtbjörk;Betula pendula;1;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Åkerfräken;Equisetum arvense;7;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;NoLupin;No;Ängshaverrot;Tragopogon pratensis;1;;;;;11,875;;;;;;;;;;;;;;;;;1
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Björnbär;Rubus fruticosus;;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Hallon;Rubus idaeus;1;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;5;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Hästhov;Tussilago farfara;3;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Krattfibblor;Hieracium sect. Bifida;1;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Litenblåklocka;Campanula rotundifolia;1;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Lönn;Acer platanoides;1;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Nejlikrot;Geum urbanum;10;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Revsmörblomma;Ranunculus repens;1;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Röllika;Achillea millefolium;4;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Skogsfräken;Equisetum sylvaticum;3;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Stormåra;Gallium mollugo;7;;;;;61,25;;;;;;;;;;;;;;;;;0,8
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Yes;Åkerfräken;Equisetum arvense;4;;;;;61,25;;;;;;;;;;;;;;;;;0,8
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Alsikeklöver;Trifolium hybridum;9;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Blodrot;Potentilla erecta;1;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Flockfibbla;Hieracium umbellatum;6;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Gulvial;Lathyrus pratensis;5;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Hundkex;Anthriscus sylvestris;2;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Hästhov;Tussilago farfara;3;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;1;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Kråkvicker;Vicia cracca;5;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Kvastfibbla;Pilosella cymosa;5;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Käringtand;Lotus corniculatus;6;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Maskros;Taraxacum;1;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Prästkrage;Leucanthemum vulgare;2;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Röllika;Achillea millefolium;16;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Storblåklocka;Campanula persicifolia;2;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Stormåra;Gallium mollugo;5;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;No;Åkerfräken;Equisetum arvense;7;;;;;3,75;;;;;;;;;;;;;;;;;0,2
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Alsikeklöver;Trifolium hybridum;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Backskärvfrö;Noccaea caerulescens;4;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Flockfibbla;Hieracium umbellatum;4;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Gråbo;Artemisia vulgaris;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Grässtjärnblomma;Stellaria graminea;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Gulvial;Lathyrus pratensis;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Hästhov;Tussilago farfara;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Hönsarv;Cerastium fontanum;3;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Kvastfibbla;Pilosella cymosa;9;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Käringtand;Lotus corniculatus;5;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Litenblåklocka;Campanula rotundifolia;6;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Lupin;Lupinus polyphyllus;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Maskros;Taraxacum;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;11;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Röllika;Achillea millefolium;11;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Skogsfräken;Equisetum sylvaticum;5;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Skogsklöver;Trifolium medium;8;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Smultron;Fragaria vesca;3;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Stormåra;Gallium mollugo;11;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Vitklöver;Trifolium repens;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Vårtbjörk;Betula pendula;6;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Åkerförgätmigej;Myosotis arvensis;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Åkertistel;Cirsium arvense;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Ängsfryle;Luzula multiflora;2;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;No;Ängshaverrot;Tragopogon pratensis;1;;;;;8,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Backskärvfrö;Noccaea caerulescens;9;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Flockfibbla;Hieracium umbellatum;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Grässtjärnblomma;Stellaria graminea;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Hagfibblor;Hieracium sect. Vulgata;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;3;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Hönsarv;Cerastium fontanum;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Kråkvicker;Vicia cracca;2;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Kvastfibbla;Pilosella cymosa;5;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Litenblåklocka;Campanula rotundifolia;6;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Prästkrage;Leucanthemum vulgare;3;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Röllika;Achillea millefolium;4;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Skogsfräken;Equisetum sylvaticum;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Stormåra;Gallium mollugo;11;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Tall;Pinus sylvestris;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Yes;Vårtbjörk;Betula pendula;1;;;;;61,25;;;;;;;;;;;;;;;;;0,6
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Alsikeklöver;Trifolium hybridum;5;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Backskärvfrö;Noccaea caerulescens;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Bergsyra;Rumex acetosella;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Gran;Picea abies;12;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Hagfibblor;Hieracium sect. Vulgata;2;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Hönsarv;Cerastium fontanum;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Kvastfibbla;Pilosella cymosa;6;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Käringtand;Lotus corniculatus;2;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Litenblåklocka;Campanula rotundifolia;3;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Maskros;Taraxacum;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Prästkrage;Leucanthemum vulgare;7;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Röllika;Achillea millefolium;6;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Skogsviol;Viola riviniana;2;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Smultron;Fragaria vesca;2;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Stormåra;Gallium mollugo;7;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Vårfryle;Luzula pilosa;3;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Vårtbjörk;Betula pendula;5;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Åkerfräken;Equisetum arvense;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Ängsfryle;Luzula multiflora;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Ängskovall;Melampyrum pratense;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Yes;Ärenpris;Veronica officinalis;1;;;;;38,75;;;;;;;;;;;;;;;;;1,4
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Alsikeklöver;Trifolium hybridum;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Brudborste;Cirsium heterophyllum;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Flockfibbla;Hieracium umbellatum;5;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Glasbjörk;Betula pubescens;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Gran;Picea abies;2;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Gullris;Solidago virgaurea;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Gökärt;Lathyrus linifolius;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Hundkex;Anthriscus sylvestris;5;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Hästhov;Tussilago farfara;5;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Lupin;Lupinus polyphyllus;2;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Maskros;Taraxacum;2;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Revsmörblomma;Ranunculus repens;3;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Röllika;Achillea millefolium;2;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Skogsfibblor;Hieracium sect. Hieracium agg.;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Skogsfräken;Equisetum sylvaticum;4;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Stenbär;Rubus saxatilis;8;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;2;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;No;Ängsfryle;Luzula multiflora;1;;;;;3,75;;;;;;;;;;;;;;;;;2,2
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Brudborste;Cirsium heterophyllum;12;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Flockfibbla;Hieracium umbellatum;1;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Gran;Picea abies;7;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Gullris;Solidago virgaurea;5;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Gulvial;Lathyrus pratensis;3;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Gökärt;Lathyrus linifolius;2;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;8;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Kråkvicker;Vicia cracca;3;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Maskros;Taraxacum;1;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Midsommarblomster;Geranium sylvaticum;3;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Prästkrage;Leucanthemum vulgare;3;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Rallarros;Chamaenerion angustifolium;1;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Röllika;Achillea millefolium;3;;;;;33,125;;;;;;;;;;;;;;;;;1,6
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Yes;Skogsfibblor;Hieracium sect. Hieracium agg.;7;;;;;33,125;;;;;;;;;;;;;;;;;1,6
