County;Site;parnr;Lupin;Species;Veghgt.avg;Litt.avg;Light;Moisture;pH;Nitrogen;Family;Sp.length;Management.dependent;Occurrences;N;E;lat;lng;latdms;lngdms
Värmland;Bergsviken/Älvsbacka;1;Yes;Achillea millefolium;77,5;2,1;6;2;5;5;Asteraceae;45;1;8;6621502,938;424552,082;59,72459;13,65842;N 59° 432 28.523 ;E 13° 392 30.313 
Värmland;Bergsviken/Älvsbacka;1;Yes;Hypericum maculatum;77,5;2,1;5;3;3;5;Hypericaceae;55;1;2;6621502,938;424552,082;59,72459;13,65842;N 59° 432 28.523 ;E 13° 392 30.313 
Värmland;Bergsviken/Älvsbacka;1;Yes;Lupinus polyphyllus;77,5;2,1;5;3;2;2;Fabaceae;85;-1;16;6621502,938;424552,082;59,72459;13,65842;N 59° 432 28.523 ;E 13° 392 30.313 
Värmland;Bergsviken/Älvsbacka;1;Yes;Ranunculus acris subsp. acris;77,5;2,1;5;5;4;7;Ranunculaceae;45;1;3;6621502,938;424552,082;59,72459;13,65842;N 59° 432 28.523 ;E 13° 392 30.313 
Värmland;Flugbohöjden/Ettala;1;No;Achillea millefolium;18,75;2,28125;6;2;5;5;Asteraceae;45;1;7;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Alchemilla vulgaris;18,75;2,28125;NA;NA;NA;NA;Rosaceae;25;1;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Argentina anserina;18,75;2,28125;7;5;6;5;Rosaceae;10;2;4;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Calluna vulgaris;18,75;2,28125;5;4;2;2;Ericaceae;42,5;1;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Campanula persicifolia;18,75;2,28125;5;3;6;5;Campanulaceae;65;1;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Carex pallescens;18,75;2,28125;5;5;3;4;Cyperaceae;42,5;1;4;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Cirsium palustre;18,75;2,28125;6;7;4;5;Asteraceae;150;0;1;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Hieracium umbellatum;18,75;2,28125;6;3;4;4;Asteraceae;52,5;0;2;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Lathyrus pratensis;18,75;2,28125;6;5;5;5;Fabaceae;60;1;15;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Leucanthemum vulgare;18,75;2,28125;6;3;6;4;Asteraceae;45;1;12;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Lotus corniculatus;18,75;2,28125;6;3;5;3;Fabaceae;40;2;2;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Luzula multiflora;18,75;2,28125;5;3;4;4;Juncaceae;30;2;10;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Lychnis flos-cuculi;18,75;2,28125;5;7;5;6;Caryophyllaceae;45;1;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Ranunculus acris subsp. acris;18,75;2,28125;5;5;4;7;Ranunculaceae;45;1;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Rhinanthus minor;18,75;2,28125;5;5;4;2;Orobanchaceae;20;2;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Taraxacum;18,75;2,28125;NA;NA;NA;NA;Asteraceae;NA;1;2;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Trifolium hybridum;18,75;2,28125;6;4;6;4;Fabaceae;35;1;8;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Trifolium medium;18,75;2,28125;5;3;5;3;Fabaceae;27,5;1;4;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Trifolium pratense;18,75;2,28125;5;5;6;4;Fabaceae;37,5;1;9;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Trifolium repens;18,75;2,28125;6;5;6;4;Fabaceae;20;1;4;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Trifolium spadiceum;18,75;2,28125;6;5;6;3;Fabaceae;25;2;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Tussilago farfara;18,75;2,28125;5;6;6;5;Asteraceae;12,5;0;5;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;No;Veronica officinalis;18,75;2,28125;5;3;5;5;Plantaginaceae;20;0;1;6589893,959;468414,497;59,44641;14,44299999;N 59° 262 47.083 ;E 14° 262 34.803 
Värmland;Flugbohöjden/Ettala;1;Yes;Achillea millefolium;63,75;2,3875;6;2;5;5;Asteraceae;45;1;3;6589894,315;468371,968;59,44641;14,44225;N 59° 262 47.083 ;E 14° 262 32.103 
Värmland;Flugbohöjden/Ettala;1;Yes;Argentina anserina;63,75;2,3875;7;5;6;5;Rosaceae;10;2;3;6589894,315;468371,968;59,44641;14,44225;N 59° 262 47.083 ;E 14° 262 32.103 
Värmland;Flugbohöjden/Ettala;1;Yes;Lupinus polyphyllus;63,75;2,3875;5;3;2;2;Fabaceae;85;-1;16;6589894,315;468371,968;59,44641;14,44225;N 59° 262 47.083 ;E 14° 262 32.103 
Värmland;Flugbohöjden/Ettala;1;Yes;Taraxacum;63,75;2,3875;NA;NA;NA;NA;Asteraceae;NA;1;3;6589894,315;468371,968;59,44641;14,44225;N 59° 262 47.083 ;E 14° 262 32.103 
Värmland;Flugbohöjden/Ettala;1;Yes;Viola riviniana;63,75;2,3875;3;5;5;4;Violaceae;15;0;1;6589894,315;468371,968;59,44641;14,44225;N 59° 262 47.083 ;E 14° 262 32.103 
Värmland;Gersbysäter/Gersby;1;No;Achillea millefolium;23,75;2,81875;6;2;5;5;Asteraceae;45;1;4;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Aegopodium podagraria;23,75;2,81875;3;5;6;5;Apiaceae;65;-1;2;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Campanula patula;23,75;2,81875;6;3;4;4;Campanulaceae;45;1;2;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Juncus effusus;23,75;2,81875;5;7;4;4;Juncaceae;80;0;1;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Leucanthemum vulgare;23,75;2,81875;6;3;6;4;Asteraceae;45;1;4;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Luzula pilosa;23,75;2,81875;3;4;2;4;Juncaceae;17,5;0;2;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Lychnis flos-cuculi;23,75;2,81875;5;7;5;6;Caryophyllaceae;45;1;1;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Potentilla erecta;23,75;2,81875;5;6;4;3;Rosaceae;30;1;5;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Ranunculus acris subsp. acris;23,75;2,81875;5;5;4;7;Ranunculaceae;45;1;13;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Rumex acetosa;23,75;2,81875;6;5;5;6;Polygonaceae;60;1;3;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Stellaria longifolia;23,75;2,81875;4;5;4;6;Caryophyllaceae;90;0;4;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Taraxacum;23,75;2,81875;NA;NA;NA;NA;Asteraceae;NA;1;5;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Trifolium repens;23,75;2,81875;6;5;6;4;Fabaceae;20;1;3;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Vicia cracca;23,75;2,81875;5;5;6;3;Fabaceae;60;1;2;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Viola canina;23,75;2,81875;5;4;3;2;Violaceae;12,5;0;5;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;No;Viola riviniana;23,75;2,81875;3;5;5;4;Violaceae;15;0;2;6632365,339;413495,384;59,81994;13,45739999;N 59° 492 11.783 ;E 13° 272 26.643 
Värmland;Gersbysäter/Gersby;1;Yes;Anthriscus sylvestris;63,75;2,7625;5;5;6;7;Apiaceae;100;-1;7;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Gersbysäter/Gersby;1;Yes;Gallium mollugo;63,75;2,7625;5;3;5;5;Rubiaceae;65;0;3;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Gersbysäter/Gersby;1;Yes;Lupinus polyphyllus;63,75;2,7625;5;3;2;2;Fabaceae;85;-1;16;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Gersbysäter/Gersby;1;Yes;Potentilla erecta;63,75;2,7625;5;6;4;3;Rosaceae;30;1;4;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Gersbysäter/Gersby;1;Yes;Ranunculus acris subsp. acris;63,75;2,7625;5;5;4;7;Ranunculaceae;45;1;13;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Gersbysäter/Gersby;1;Yes;Rumex acetosa;63,75;2,7625;6;5;5;6;Polygonaceae;60;1;3;6632348,437;413455,72;59,81978;13,4567;N 59° 492 11.213 ;E 13° 272 24.123 
Värmland;Häggstöd/Nyeds-Backa;2;No;Campanula persicifolia;5;1,5125;5;3;6;5;Campanulaceae;65;1;2;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Centaurea jacea;5;1,5125;5;4;6;5;Asteraceae;55;1;9;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Fragaria vesca;5;1,5125;4;4;5;4;Rosaceae;12,5;0;7;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Gallium mollugo;5;1,5125;5;3;5;5;Rubiaceae;65;0;1;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Hieracium sect. Hieracium agg.;5;1,5125;3;5;6;5;Asteraceae;37,5;0;8;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Hieracium umbellatum;5;1,5125;6;3;4;4;Asteraceae;52,5;0;4;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Hypericum maculatum;5;1,5125;5;3;3;5;Hypericaceae;55;1;1;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Leucanthemum vulgare;5;1,5125;6;3;6;4;Asteraceae;45;1;9;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Luzula multiflora;5;1,5125;5;3;4;4;Juncaceae;30;2;11;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Potentilla erecta;5;1,5125;5;6;4;3;Rosaceae;30;1;2;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Ranunculus acris subsp. acris;5;1,5125;5;5;4;7;Ranunculaceae;45;1;5;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Rubus arcticus;5;1,5125;5;5;3;3;Rosaceae;15;0;3;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Rumex acetosa;5;1,5125;6;5;5;6;Polygonaceae;60;1;1;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;No;Veronica officinalis;5;1,5125;5;3;5;5;Plantaginaceae;20;0;11;6603856,071;424337,33;59,56613;13,66093;N 59° 332 58.073 ;E 13° 392 39.353 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Anthriscus sylvestris;48,75;2,525;5;5;6;7;Apiaceae;100;-1;2;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Campanula rotundifolia;48,75;2,525;6;3;5;4;Campanulaceae;30;2;4;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Juncus conglomeratus;48,75;2,525;5;7;3;4;Juncaceae;65;-1;1;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Lupinus polyphyllus;48,75;2,525;5;3;2;2;Fabaceae;85;-1;16;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Ranunculus acris subsp. acris;48,75;2,525;5;5;4;7;Ranunculaceae;45;1;4;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Stellaria graminea;48,75;2,525;5;4;5;4;Caryophyllaceae;20;1;4;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Trifolium repens;48,75;2,525;6;5;6;4;Fabaceae;20;1;1;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Häggstöd/Nyeds-Backa;2;Yes;Vicia cracca;48,75;2,525;5;5;6;3;Fabaceae;60;1;5;6603373,979;424325,918;59,5618;13,66090001;N 59° 332 42.483 ;E 13° 392 39.243 
Värmland;Jonsbol;1;No;Achillea millefolium;10;0,275;6;2;5;5;Asteraceae;45;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Cerastium fontanum;10;0,275;5;6;6;5;Caryophyllaceae;20;1;5;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Gallium mollugo;10;0,275;5;3;5;5;Rubiaceae;65;0;2;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Glebionis segetum;10;0,275;7;5;5;6;Asteraceae;37,5;NA;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Hypericum maculatum;10;0,275;5;3;3;5;Hypericaceae;55;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Leucanthemum vulgare;10;0,275;6;3;6;4;Asteraceae;45;1;12;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Luzula multiflora;10;0,275;5;3;4;4;Juncaceae;30;2;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Lychnis flos-cuculi;10;0,275;5;7;5;6;Caryophyllaceae;45;1;6;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Plantago major;10;0,275;5;4;5;5;Plantaginaceae;30;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Prunella vulgaris;10;0,275;5;6;6;5;Lamiaceae;15;2;6;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Ranunculus acris subsp. acris;10;0,275;5;5;4;7;Ranunculaceae;45;1;4;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Rumex acetosa;10;0,275;6;5;5;6;Polygonaceae;60;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Rumex acetosella;10;0,275;6;2;3;2;Polygonaceae;25;2;5;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Succisa pratensis;10;0,275;5;6;5;2;Caprifoliaceae;42,5;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Trifolium repens;10;0,275;6;5;6;4;Fabaceae;20;1;1;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;No;Viola canina;10;0,275;5;4;3;2;Violaceae;12,5;0;7;6561616,409;454779,032;59,19125;14,20849;N 59° 112 28.503 ;E 14° 122 30.563 
Värmland;Jonsbol;1;Yes;Achillea millefolium;56,25;2,04375;6;2;5;5;Asteraceae;45;1;5;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Cirsium arvense;56,25;2,04375;6;5;5;7;Asteraceae;95;-1;4;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Erigeron acris;56,25;2,04375;7;2;5;3;Asteraceae;25;1;3;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Juncus conglomeratus;56,25;2,04375;5;7;3;4;Juncaceae;65;-1;3;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Juncus effusus;56,25;2,04375;5;7;4;4;Juncaceae;80;0;4;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Leucanthemum vulgare;56,25;2,04375;6;3;6;4;Asteraceae;45;1;2;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Lotus corniculatus;56,25;2,04375;6;3;5;3;Fabaceae;40;2;2;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Lupinus polyphyllus;56,25;2,04375;5;3;2;2;Fabaceae;85;-1;15;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Lychnis flos-cuculi;56,25;2,04375;5;7;5;6;Caryophyllaceae;45;1;3;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Ranunculus acris subsp. acris;56,25;2,04375;5;5;4;7;Ranunculaceae;45;1;3;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Rumex acetosa;56,25;2,04375;6;5;5;6;Polygonaceae;60;1;2;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Taraxacum;56,25;2,04375;NA;NA;NA;NA;Asteraceae;NA;1;2;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Trifolium hybridum;56,25;2,04375;6;4;6;4;Fabaceae;35;1;1;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Jonsbol;1;Yes;Trifolium pratense;56,25;2,04375;5;5;6;4;Fabaceae;37,5;1;8;6561602,694;454714,873;59,19112;14,20737;N 59° 112 28.033 ;E 14° 122 26.533 
Värmland;Manhem/Asphyttan;2;No;Achillea millefolium;12,5;1,29375;6;2;5;5;Asteraceae;45;1;7;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Anemone nemorosa;12,5;1,29375;4;5;4;6;Ranunculaceae;19;-1;1;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Campanula persicifolia;12,5;1,29375;5;3;6;5;Campanulaceae;65;1;2;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Fragaria vesca;12,5;1,29375;4;4;5;4;Rosaceae;12,5;0;11;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Gallium mollugo;12,5;1,29375;5;3;5;5;Rubiaceae;65;0;2;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Hieracium sect. Hieracium agg.;12,5;1,29375;3;5;6;5;Asteraceae;37,5;0;14;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Lathyrus linifolius;12,5;1,29375;4;3;3;3;Fabaceae;25;1;1;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Leucanthemum vulgare;12,5;1,29375;6;3;6;4;Asteraceae;45;1;1;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Pilosella officinarum;12,5;1,29375;7;1;3;3;Asteraceae;12,5;2;2;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Pimpinella saxifraga;12,5;1,29375;5;3;6;3;Apiaceae;12,5;2;1;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Potentilla erecta;12,5;1,29375;5;6;4;3;Rosaceae;30;1;4;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Vaccinium myrtillus;12,5;1,29375;4;5;2;2;Ericaceae;30;-1;2;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Vaccinium vitis-idaea;12,5;1,29375;5;4;2;1;Ericaceae;17,5;-1;16;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Vicia cracca;12,5;1,29375;5;5;6;3;Fabaceae;60;1;1;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;No;Viola riviniana;12,5;1,29375;3;5;5;4;Violaceae;15;0;2;6610680,146;453745,495;59,63169;14,17982;N 59° 372 54.083 ;E 14° 102 47.353 
Värmland;Manhem/Asphyttan;2;Yes;Achillea millefolium;37,5;1,05;6;2;5;5;Asteraceae;45;1;3;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
Värmland;Manhem/Asphyttan;2;Yes;Campanula persicifolia;37,5;1,05;5;3;6;5;Campanulaceae;65;1;1;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
Värmland;Manhem/Asphyttan;2;Yes;Fragaria vesca;37,5;1,05;4;4;5;4;Rosaceae;12,5;0;16;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
Värmland;Manhem/Asphyttan;2;Yes;Lathyrus linifolius;37,5;1,05;4;3;3;3;Fabaceae;25;1;1;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
Värmland;Manhem/Asphyttan;2;Yes;Lathyrus pratensis;37,5;1,05;6;5;5;5;Fabaceae;60;1;8;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
Värmland;Manhem/Asphyttan;2;Yes;Leucanthemum vulgare;37,5;1,05;6;3;6;4;Asteraceae;45;1;1;6610663,505;453740,213;59,63154;14,17972999;N 59° 372 53.543 ;E 14° 102 47.033 
